,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,_product_websites,store,websites,commercant,,,,produit_de_saison,,categories,Maturité (choisir une option):drop_down:1,,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
Activé,LRE-EPI-022,,Salicrones bretonnes au Vinaigre,0,0,pièce,4.60 €,Le pot de 100g net égoutté,0.200,1,4.60 €,4.6 €/pièce,5,0.20,3.49 €,LRE17-salicornes.jpg,LRE17-salicornes.jpg,LRE17-salicornes.jpg,Salicrones bretonnes au Vinaigre,Salicrones bretonnes au Vinaigre,Salicrones bretonnes au Vinaigre,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,"La Salicorne (ou Passe Pierre ou Corne Salée) est une ""plante sauvage"" dîte halophile c'est à dire qui se plaît sur terrain salé.Elle bénéficie d'une image de produit naturel. Elle est diurétique, riche en iode, phosphore, calcium, silice, zinc, manganèse ainsi qu'en vitamines A, C et D. Elle est souvent préparées comme un condiment (cornichons) et mise dans le vinaigre. Elle se consomme aussi comme un légume (en salade) ou cuite comme les haricots verts, à la vapeur.",,,,0.200,,Salicrones bretonnes au Vinaigre - Au Pas De Courses,"Salicrones bretonnes au Vinaigre - La Récolte - Le pot de 100g net égoutté - La Salicorne (ou Passe Pierre ou Corne Salée) est une ""plante sauvage"" dîte halophi",,,
Activé,LRE-EPI-023,,Rillettes de Maquereuax au Poivre Sauvage de Madagascar,0,0,pièce,4.20 €,Le pot de 90g,0.090,1,4.20 €,4.2 €/pièce,5,0.20,3.18 €,LRE17-rillettesmaquereauxpoivre.jpg,LRE17-rillettesmaquereauxpoivre.jpg,LRE17-rillettesmaquereauxpoivre.jpg,Rillettes de Maquereuax au Poivre Sauvage de Madagascar,Rillettes de Maquereuax au Poivre Sauvage de Madagascar,Rillettes de Maquereuax au Poivre Sauvage de Madagascar,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,"Les rillettes de maquereaux au poivre sauvage de Madagascar Kerbriant est un produit sans sel ajouté. Avec une texture onctueuse, moelleuse et un pourcentage important de matières (75% de filets de maquereaux), elles ont un goût inimitable. A déguster en entrée sur des toasts grillés ou pain de campagne; peut être accompagné d'un zest de citron...",,,,0.090,,Rillettes de Maquereuax au Poivre Sauvage de Madagascar - Au Pas De Courses,Rillettes de Maquereuax au Poivre Sauvage de Madagascar - La Récolte - Le pot de 90g - Les rillettes de maquereaux au poivre sauvage de Madagascar Kerbriant est,,,
Activé,LRE-EPI-024,,Rillettes de Maquereaux au blanc de poireau,0,0,pièce,4.20 €,Le pot de 90g,0.090,1,4.20 €,4.2 €/pièce,5,0.20,3.18 €,LRE17-rillettesmaqpoireaux.jpg,LRE17-rillettesmaqpoireaux.jpg,LRE17-rillettesmaqpoireaux.jpg,Rillettes de Maquereaux au blanc de poireau,Rillettes de Maquereaux au blanc de poireau,Rillettes de Maquereaux au blanc de poireau,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,"Les rillettes de maquereaux au blanc de poireau Kerbriant est un produit sans sel ajouté. Avec une texture onctueuse, moelleuse et un pourcentage important de matières (75% de filets de maquereaux), elles ont un goût inimitable. A déguster en entrée sur des toasts grillés ou pain de campagne; peut être accompagné d'un zest de citron... ",,,,0.090,,Rillettes de Maquereaux au blanc de poireau - Au Pas De Courses,Rillettes de Maquereaux au blanc de poireau - La Récolte - Le pot de 90g - Les rillettes de maquereaux au blanc de poireau Kerbriant est un produit sans sel ajo,,,
Activé,LRE-EPI-025,,Savourine d'huitres bretonnes,0,0,pièce,5.75 €,Le pot de 90g,0.090,1,5.75 €,5.75 €/pièce,5,0.20,4.36 €,LRE17-savourinehuitres.jpg,LRE17-savourinehuitres.jpg,LRE17-savourinehuitres.jpg,Savourine d'huitres bretonnes,Savourine d'huitres bretonnes,Savourine d'huitres bretonnes,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,"Les savourines d'huitres bretonnes Kerbriant, avec leur texture Onctueuse et moelleuse, possèdent un goût inimitable et bien iodé. Servir frais en tartinable sur toast ou canapés ou démouler la verrine et servir en tranche ""façon foie gras"" avec un petit pain de campagne grillé.",,,,0.090,,Savourine d'huitres bretonnes - Au Pas De Courses,"Savourine d'huitres bretonnes - La Récolte - Le pot de 90g - Les savourines d'huitres bretonnes Kerbriant, avec leur texture Onctueuse et moelleuse, possèdent u",,,
Activé,LRE-EPI-026,,Foie de lotte,0,0,pièce,7.90 €,Le pot de 190g,0.190,1,7.90 €,7.9 €/pièce,5,0.20,5.99 €,LRE17-foielotte.jpg,LRE17-foielotte.jpg,LRE17-foielotte.jpg,Foie de lotte,Foie de lotte,Foie de lotte,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,"Le foie de lotte Kerbriant est ssu de la pêche fraîche bretonne. A déguster à l'apéritif sur des petites lamelles de pomme acidulée, ou en entrée sur toast ou pain de campagne grillé agrémenté d'un peu de fleur de sel, ou d'un zest de citron.",,,,0.190,,Foie de lotte - Au Pas De Courses,Foie de lotte - La Récolte - Le pot de 190g - Le foie de lotte Kerbriant est ssu de la pêche fraîche bretonne. A déguster à l'apéritif sur des petites lamelles ,,,
Activé,LRE-EPI-027,,Crème d'asperges au piment d'espelette Bio,0,0,pièce,3.95 €,Le pot de 100g,0.100,1,3.95 €,3.95 €/pièce,5,0.20,3.00 €,LRE17-cremeasppiment.jpg,LRE17-cremeasppiment.jpg,LRE17-cremeasppiment.jpg,Crème d'asperges au piment d'espelette Bio,Crème d'asperges au piment d'espelette Bio,Crème d'asperges au piment d'espelette Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,,,,,Non,,,,,0.100,,Crème d'asperges au piment d'espelette Bio - Au Pas De Courses,Crème d'asperges au piment d'espelette Bio - La Récolte - Le pot de 100g - ,,,
Activé,LRE-EPI-028,,Plat préparé thon maitre d'hotel,0,0,pièce,7.65 €,La barquette de 430g,0.430,1,7.65 €,7.65 €/pièce,5,0.20,5.80 €,LRE17-thonmaitrehotel.jpg,LRE17-thonmaitrehotel.jpg,LRE17-thonmaitrehotel.jpg,Plat préparé thon maitre d'hotel,Plat préparé thon maitre d'hotel,Plat préparé thon maitre d'hotel,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,"Le thon Maitre d'Hotel Kerbriant est un produit sans Sel ajouté. A réchauffer 8 à 10 mn à la casserole à feu doux. Servir avec du riz, des pommes de terre. Allergènes : Sauce Bolets (Lait, Soja)",,,,0.430,,Plat préparé thon maitre d'hotel - Au Pas De Courses,Plat préparé thon maitre d'hotel - La Récolte - La barquette de 430g - Le thon Maitre d'Hotel Kerbriant est un produit sans Sel ajouté. A réchauffer 8 à 10 mn à,,,
Activé,LRE-EPI-029,,Plat préparé thon à l'Armoricaine,0,0,pièce,7.60 €,La barquette de 430g,0.430,1,7.60 €,7.6 €/pièce,5,0.20,5.76 €,LRE17-thonarmor.jpg,LRE17-thonarmor.jpg,LRE17-thonarmor.jpg,Plat préparé thon à l'Armoricaine,Plat préparé thon à l'Armoricaine,Plat préparé thon à l'Armoricaine,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,"Le thon a l'Armoricaine Kerbriant est un plat préparé à réchauffer 8 à 10 mn à la casserole à feu doux.
Servir avec du riz, des pâtes, des pommes de terre ou de la semoule de couscous. Longe de thon Albacore (40%) avec sa sauce armoricaine (tomates, armagnac, vin blanc, épices...). Allergènes : Farine de blé, Sulfites (vin blanc)",,,,0.430,,Plat préparé thon à l'Armoricaine - Au Pas De Courses,Plat préparé thon à l'Armoricaine - La Récolte - La barquette de 430g - Le thon a l'Armoricaine Kerbriant est un plat préparé à réchauffer 8 à 10 mn à la casser,,,
Activé,LRE-EPI-030,,Purée de tomates Salamita Bio,0,0,pièce,6.95 €,Le pot de 700g,0.700,1,6.95 €,6.95 €/pièce,5,0.20,5.27 €,LRE17-puréesalamita.jpg,LRE17-puréesalamita.jpg,LRE17-puréesalamita.jpg,Purée de tomates Salamita Bio,Purée de tomates Salamita Bio,Purée de tomates Salamita Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Salamita,http://www.salamita.it/,Italie Sicile,Demeter,AB,,,,,0.700,,Purée de tomates Salamita Bio - Au Pas De Courses,Purée de tomates Salamita Bio - La Récolte - Le pot de 700g - ,,,
Activé,LRE-EPI-031,,Purée de tomates All' Arrabbiata Salamita Bio,0,0,pièce,4.20 €,Le pot de 250g,0.250,1,4.20 €,4.2 €/pièce,5,0.20,3.18 €,LRE17-puredetomatesallarra.jpg,LRE17-puredetomatesallarra.jpg,LRE17-puredetomatesallarra.jpg,Purée de tomates All' Arrabbiata Salamita Bio,Purée de tomates All' Arrabbiata Salamita Bio,Purée de tomates All' Arrabbiata Salamita Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Salamita,http://www.salamita.it/,Italie Sicile,Demeter,AB,,,,,0.250,,Purée de tomates All' Arrabbiata Salamita Bio - Au Pas De Courses,Purée de tomates All' Arrabbiata Salamita Bio - La Récolte - Le pot de 250g - ,,,
Activé,LRE-EPI-032,,Purée de tomates al Basilico Salamita Bio,0,0,pièce,4.95 €,Le pot de 500g,0.500,1,4.95 €,4.95 €/pièce,5,0.20,3.75 €,LRE17-puredetomatesalbasil.jpg,LRE17-puredetomatesalbasil.jpg,LRE17-puredetomatesalbasil.jpg,Purée de tomates al Basilico Salamita Bio,Purée de tomates al Basilico Salamita Bio,Purée de tomates al Basilico Salamita Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Salamita,http://www.salamita.it/,Italie Sicile,Demeter,AB,,,,,0.500,,Purée de tomates al Basilico Salamita Bio - Au Pas De Courses,Purée de tomates al Basilico Salamita Bio - La Récolte - Le pot de 500g - ,,,
Activé,LRE-EPI-033,,Sauce Tomates aux dés de Courgettes Bio,0,0,pièce,3.50 €,Le pot de 320g environ,0.320,1,3.50 €,3.5 €/pièce,5,0.20,2.65 €,LRE17-saucetomatesauxdsdec.jpg,LRE17-saucetomatesauxdsdec.jpg,LRE17-saucetomatesauxdsdec.jpg,Sauce Tomates aux dés de Courgettes Bio,Sauce Tomates aux dés de Courgettes Bio,Sauce Tomates aux dés de Courgettes Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Les délices du maraicher,http://www.lesdelicesdumaraicher.com/,,,AB,,,,,0.320,,Sauce Tomates aux dés de Courgettes Bio - Au Pas De Courses,Sauce Tomates aux dés de Courgettes Bio - La Récolte - Le pot de 320g environ - ,,,
Activé,LRE-EPI-034,,Sauce Tomate aux champignons Bio,0,0,pièce,3.95 €,Le pot de 330g environ,0.330,1,3.95 €,3.95 €/pièce,5,0.20,3.00 €,LRE17-saucetomateauxchampi.jpg,LRE17-saucetomateauxchampi.jpg,LRE17-saucetomateauxchampi.jpg,Sauce Tomate aux champignons Bio,Sauce Tomate aux champignons Bio,Sauce Tomate aux champignons Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Les délices du maraicher,http://www.lesdelicesdumaraicher.com/,,,AB,,,,,0.330,,Sauce Tomate aux champignons Bio - Au Pas De Courses,Sauce Tomate aux champignons Bio - La Récolte - Le pot de 330g environ - ,,,
0,LRE-EPI-035,,Pesto alla genovese Biologico,0,0,pièce,,,,1,0.00 €, €/pièce,5,0.20,0.00 €,LRE17-pestoallagenovesebio.jpg,LRE17-pestoallagenovesebio.jpg,LRE17-pestoallagenovesebio.jpg,Pesto alla genovese Biologico,Pesto alla genovese Biologico,Pesto alla genovese Biologico,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,,,,,AB,,,,,0.000,,Pesto alla genovese Biologico - Au Pas De Courses,Pesto alla genovese Biologico - La Récolte -  - ,,,
0,LRE-EPI-036,,Ketchup fermier,0,0,pièce,,,,1,0.00 €, €/pièce,5,0.20,0.00 €,LRE17-ketchupfermier.jpg,LRE17-ketchupfermier.jpg,LRE17-ketchupfermier.jpg,Ketchup fermier,Ketchup fermier,Ketchup fermier,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,,,,,AB,,,,,0.000,,Ketchup fermier - Au Pas De Courses,Ketchup fermier - La Récolte -  - ,,,
Activé,LRE-EPI-037,,Moutarde de la mer aux Salicornes Bio,0,0,pièce,5.90 €,Le pot de 210g,0.210,1,5.90 €,5.9 €/pièce,5,0.20,4.47 €,LRE17-moutardedelamerauxsa.jpg,LRE17-moutardedelamerauxsa.jpg,LRE17-moutardedelamerauxsa.jpg,Moutarde de la mer aux Salicornes Bio,Moutarde de la mer aux Salicornes Bio,Moutarde de la mer aux Salicornes Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Gilles Hervy,,,,AB,,,,,0.210,,Moutarde de la mer aux Salicornes Bio - Au Pas De Courses,Moutarde de la mer aux Salicornes Bio - La Récolte - Le pot de 210g - ,,,
Activé,LRE-EPI-038,,Moutarde à l'ancienne Bio,0,0,pièce,3.75 €,Le pot de 200g,0.200,1,3.75 €,3.75 €/pièce,5,0.20,2.84 €,LRE17-moutardelanciennebio.jpg,LRE17-moutardelanciennebio.jpg,LRE17-moutardelanciennebio.jpg,Moutarde à l'ancienne Bio,Moutarde à l'ancienne Bio,Moutarde à l'ancienne Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Le Sauzet,http://www.le-sauzet.fr/,,,AB,,,,,0.200,,Moutarde à l'ancienne Bio - Au Pas De Courses,Moutarde à l'ancienne Bio - La Récolte - Le pot de 200g - ,,,
Activé,LRE-EPI-039,,Moutarde de Dijon Bio,0,0,pièce,3.75 €,Le pot de 200g,0.200,1,3.75 €,3.75 €/pièce,5,0.20,2.84 €,LRE17-moutardededijonbio.jpg,LRE17-moutardededijonbio.jpg,LRE17-moutardededijonbio.jpg,Moutarde de Dijon Bio,Moutarde de Dijon Bio,Moutarde de Dijon Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Le Sauzet,http://www.le-sauzet.fr/,,,AB,,,,,0.200,,Moutarde de Dijon Bio - Au Pas De Courses,Moutarde de Dijon Bio - La Récolte - Le pot de 200g - ,,,
Activé,LRE-EPI-040,,Olives de Kalamata Authentikon Bio,0,0,pièce,5.60 €,Le pot de 220g,0.220,1,5.60 €,5.6 €/pièce,5,0.20,4.25 €,LRE17-olivesdekalamataauth.jpg,LRE17-olivesdekalamataauth.jpg,LRE17-olivesdekalamataauth.jpg,Olives de Kalamata Authentikon Bio,Olives de Kalamata Authentikon Bio,Olives de Kalamata Authentikon Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Authentikon,,,,AB,,,,,0.220,,Olives de Kalamata Authentikon Bio - Au Pas De Courses,Olives de Kalamata Authentikon Bio - La Récolte - Le pot de 220g - ,,,
Activé,LRE-EPI-041,,Tomates séchées à l'huile d'olive Bio,0,0,pièce,5.80 €,Le pot de 180g,0.180,1,5.80 €,5.8 €/pièce,5,0.20,4.40 €,LRE17-tomatesscheslhuiledo.jpg,LRE17-tomatesscheslhuiledo.jpg,LRE17-tomatesscheslhuiledo.jpg,Tomates séchées à l'huile d'olive Bio,Tomates séchées à l'huile d'olive Bio,Tomates séchées à l'huile d'olive Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Le bio d'Olivier,,,Demeter,AB,,,,,0.180,,Tomates séchées à l'huile d'olive Bio - Au Pas De Courses,Tomates séchées à l'huile d'olive Bio - La Récolte - Le pot de 180g - ,,,
Activé,LRE-EPI-042,,Capres en huile Bio,0,0,pièce,4.95 €,Le pot de 90g,0.090,1,4.95 €,4.95 €/pièce,5,0.20,3.75 €,LRE17-capresenhuilebio.jpg,LRE17-capresenhuilebio.jpg,LRE17-capresenhuilebio.jpg,Capres en huile Bio,Capres en huile Bio,Capres en huile Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Salamita,http://www.salamita.it/,Italie Sicile,Demeter,AB,,,,,0.090,,Capres en huile Bio - Au Pas De Courses,Capres en huile Bio - La Récolte - Le pot de 90g - ,,,
Activé,LRE-EPI-043,,Aubergines en huile Bio,0,0,pièce,7.70 €,Le pot de 180g,0.180,1,7.70 €,7.7 €/pièce,5,0.20,5.84 €,LRE17-auberginesenhuilebio.jpg,LRE17-auberginesenhuilebio.jpg,LRE17-auberginesenhuilebio.jpg,Aubergines en huile Bio,Aubergines en huile Bio,Aubergines en huile Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,"Huiles, Vinaigres, Sauces & Condiments Bio",,Oui,Primeur/La Récolte/Epicerie Bio,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Huiles, Vinaigres, Sauces & Condiments Bio",,,,Salamita,http://www.salamita.it/,Italie Sicile,Demeter,AB,,,,,0.180,,Aubergines en huile Bio - Au Pas De Courses,Aubergines en huile Bio - La Récolte - Le pot de 180g - ,,,
Activé,LRE-EPI-044,,Sardines à l'huile d'Olive Bio,0,0,pièce,3.70 €,La boite de 115g,0.115,1,3.70 €,3.7 €/pièce,5,0.20,2.81 €,LRE17-sardineslhuiledolive.jpg,LRE17-sardineslhuiledolive.jpg,LRE17-sardineslhuiledolive.jpg,Sardines à l'huile d'Olive Bio,Sardines à l'huile d'Olive Bio,Sardines à l'huile d'Olive Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,,,,,0.115,,Sardines à l'huile d'Olive Bio - Au Pas De Courses,Sardines à l'huile d'Olive Bio - La Récolte - La boite de 115g - ,,,
Activé,LRE-EPI-045,,Sardines à l'huile d'olive & au piment Bio,0,0,pièce,3.70 €,La boite de 115g,0.115,1,3.70 €,3.7 €/pièce,5,0.20,2.81 €,LRE17-sardineslhuiledolivepiment.jpg,LRE17-sardineslhuiledolivepiment.jpg,LRE17-sardineslhuiledolivepiment.jpg,Sardines à l'huile d'olive & au piment Bio,Sardines à l'huile d'olive & au piment Bio,Sardines à l'huile d'olive & au piment Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,Non,,,,,0.115,,Sardines à l'huile d'olive & au piment Bio - Au Pas De Courses,Sardines à l'huile d'olive & au piment Bio - La Récolte - La boite de 115g - ,,,
Activé,LRE-EPI-046,,Sardines à l'huile de Colza Bio,0,0,pièce,3.70 €,La boite de 115g,0.115,1,3.70 €,3.7 €/pièce,5,0.20,2.81 €,LRE17-sardineslhuiledecolz.jpg,LRE17-sardineslhuiledecolz.jpg,LRE17-sardineslhuiledecolz.jpg,Sardines à l'huile de Colza Bio,Sardines à l'huile de Colza Bio,Sardines à l'huile de Colza Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Conserves Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Conserves Bio,,,,Kerbriant,http://www.kerbriant.fr/,France  Bretagne,,AB,,,,,0.115,,Sardines à l'huile de Colza Bio - Au Pas De Courses,Sardines à l'huile de Colza Bio - La Récolte - La boite de 115g - ,,,
